"X","Obskey","Poskey","Tripkey","Group","Species","Age","Plumage","Sex","Count","Distance","Transect","Behaviour","Association","Direction","Prey","TurbineHeight","Notes"
332325,1100332325,110068051,110001068,NA,"6360",NA,NA,NA,3,"E",0,NA,NA,NA,NA,NA,NA
332326,1100332326,110068051,110001068,NA,"5780",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
332327,1100332327,110068051,110001068,NA,"6360",NA,NA,NA,12,"E",0,NA,NA,NA,NA,NA,NA
332328,1100332328,110068051,110001068,NA,"6360","A","W",NA,4,"B",1,NA,NA,NA,NA,NA,NA
332329,1100332329,110068051,110001068,NA,"6360",NA,NA,NA,2,"A",1,"DY",NA,NA,NA,NA,NA
332330,1100332330,110068051,110001068,NA,"5910","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
332331,1100332331,110068051,110001068,NA,"6360",NA,NA,NA,4,"D",1,NA,NA,NA,NA,NA,NA
332332,1100332332,110068052,110001068,"6","6360",NA,NA,NA,8,"A",1,NA,NA,NA,NA,NA,NA
332333,1100332333,110068052,110001068,"6","5780",NA,NA,NA,2,"1",1,"Z",NA,NA,NA,NA,NA
332334,1100332334,110068052,110001068,"7","6360",NA,NA,NA,9,"A",1,NA,NA,NA,NA,NA,NA
332335,1100332335,110068052,110001068,"7","5780",NA,NA,NA,1,"A",1,NA,NA,NA,NA,NA,NA
332336,1100332336,110068052,110001068,NA,"710","3",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
332337,1100332337,110068052,110001068,NA,"5920","1",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
332338,1100332338,110068052,110001068,NA,"6360",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
332339,1100332339,110068052,110001068,NA,"5780",NA,NA,NA,8,"2",1,"Z",NA,NA,NA,NA,NA
332340,1100332340,110068052,110001068,NA,"6360",NA,NA,NA,8,"D",1,NA,NA,NA,NA,NA,NA
332341,1100332341,110068052,110001068,NA,"5780","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
332342,1100332342,110068052,110001068,NA,"5920","1",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
332343,1100332343,110068052,110001068,NA,"6360",NA,NA,NA,4,"B",1,NA,NA,NA,NA,NA,NA
332344,1100332344,110068052,110001068,NA,"5910","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
332345,1100332345,110068052,110001068,NA,"5910","1",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
332346,1100332346,110068053,110001068,NA,"5780","1",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
332347,1100332347,110068053,110001068,NA,"5910","2",NA,NA,1,"A",1,NA,NA,NA,NA,NA,NA
332348,1100332348,110068055,110001068,NA,"9999",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,"BEAM STEAM ARM44 45° 1.5KM"
332349,1100332349,110068056,110001068,NA,"5780","A",NA,NA,2,"2",1,NA,NA,NA,NA,NA,NA
332350,1100332350,110068056,110001068,NA,"15820",NA,NA,NA,30,"1",0,NA,NA,"SW",NA,NA,NA
332351,1100332351,110068057,110001068,"8","710","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332352,1100332352,110068057,110001068,"8","710","3",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332353,1100332353,110068057,110001068,NA,"15820",NA,NA,NA,18,"2",1,NA,NA,"SW",NA,NA,NA
332354,1100332354,110068057,110001068,NA,"6340",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332355,1100332355,110068057,110001068,NA,"6340",NA,"W",NA,1,"D",1,NA,NA,NA,NA,NA,NA
332356,1100332356,110068057,110001068,NA,"5927","1",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332357,1100332357,110068057,110001068,NA,"5910","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332358,1100332358,110068058,110001068,NA,"10110",NA,NA,NA,2,"1",0,NA,NA,NA,NA,NA,NA
332359,1100332359,110068058,110001068,NA,"5910",NA,NA,NA,2,"C",1,NA,NA,NA,NA,NA,NA
332360,1100332360,110068059,110001068,NA,"15820",NA,NA,NA,20,"2",0,NA,NA,"SW",NA,NA,NA
332361,1100332361,110068060,110001068,NA,"12770",NA,NA,"F",1,"1",0,NA,"E",NA,NA,NA,NA
332362,1100332362,110068060,110001068,NA,"6020","1",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
332363,1100332363,110068060,110001068,NA,"6020","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
332364,1100332364,110068060,110001068,NA,"5927","1",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
332365,1100332365,110068060,110001068,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332366,1100332366,110068061,110001068,NA,"5910","A",NA,NA,2,"A",1,NA,"D",NA,NA,NA,NA
332367,1100332367,110068061,110001068,NA,"15820",NA,NA,NA,28,"1",0,NA,NA,"SW",NA,NA,NA
332368,1100332368,110068061,110001068,NA,"63510",NA,NA,NA,2,"C",1,NA,NA,NA,NA,NA,NA
332369,1100332369,110068062,110001068,NA,"6360",NA,NA,NA,3,"2",0,NA,NA,NA,NA,NA,NA
332370,1100332370,110068062,110001068,NA,"6020",NA,NA,NA,10,"D",1,NA,NA,NA,NA,NA,NA
332371,1100332371,110068062,110001068,NA,"6020",NA,NA,NA,60,"E",0,NA,NA,NA,NA,NA,NA
332372,1100332372,110068062,110001068,NA,"5900",NA,NA,NA,3,"D",1,NA,NA,NA,NA,NA,NA
332373,1100332373,110068062,110001068,NA,"5910","A",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
332374,1100332374,110068063,110001068,"9","5910","A",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
332375,1100332375,110068063,110001068,"9","5910","1",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
332376,1100332376,110068063,110001068,"9","6009","2",NA,NA,1,"C",1,NA,NA,NA,NA,NA,"CASPIAN GULL?"
332377,1100332377,110068063,110001068,"9","5900","A",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
332378,1100332378,110068063,110001068,NA,"15820",NA,NA,NA,4,"2",0,NA,NA,NA,NA,NA,NA
332379,1100332379,110068063,110001068,NA,"6340",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332380,1100332380,110068064,110001068,NA,"6000","A",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
332381,1100332381,110068064,110001068,NA,"15820",NA,NA,NA,30,"1",0,NA,NA,"SW",NA,NA,NA
332382,1100332382,110068065,110001068,NA,"15820",NA,NA,NA,2,"2",0,NA,NA,NA,NA,NA,NA
332383,1100332383,110068065,110001068,NA,"6340",NA,"T",NA,1,"2",0,NA,NA,NA,NA,NA,NA
332384,1100332384,110068065,110001068,NA,"6020","1",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
332385,1100332385,110068065,110001068,NA,"16360",NA,NA,NA,10,"1",0,NA,NA,"SW",NA,NA,NA
332386,1100332386,110068065,110001068,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332387,1100332387,110068066,110001068,NA,"6020",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332388,1100332388,110068066,110001068,NA,"6020","A",NA,NA,1,"A",1,"PF",NA,NA,NA,NA,NA
332389,1100332389,110068067,110001068,NA,"15820",NA,NA,NA,200,"2",0,NA,NA,"SW",NA,NA,NA
332390,1100332390,110068067,110001068,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332391,1100332391,110068067,110001068,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332392,1100332392,110068067,110001068,NA,"6020","A",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
332393,1100332393,110068067,110001068,NA,"6000","1",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
332394,1100332394,110068067,110001068,NA,"710","2",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332395,1100332395,110068067,110001068,NA,"5910","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
332396,1100332396,110068068,110001068,NA,"5900","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
332397,1100332397,110068068,110001068,NA,"5900","A",NA,NA,1,"D",1,"P",NA,NA,NA,NA,NA
332398,1100332398,110068068,110001068,NA,"6020","A",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
332399,1100332399,110068068,110001068,NA,"6020","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
332400,1100332400,110068068,110001068,NA,"6020","A",NA,NA,1,"A",1,NA,NA,NA,NA,NA,NA
332401,1100332401,110068069,110001068,"10","16540",NA,NA,NA,30,"1",0,NA,NA,NA,NA,NA,NA
332402,1100332402,110068069,110001068,"10","16360",NA,NA,NA,3,"1",0,NA,NA,NA,NA,NA,NA
332403,1100332403,110068069,110001068,NA,"6020","A",NA,NA,3,"2",1,NA,NA,NA,NA,NA,NA
332404,1100332404,110068069,110001068,NA,"6020","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
332405,1100332405,110068069,110001068,NA,"6020","1",NA,NA,1,"1",0,"Z",NA,NA,NA,NA,NA
332406,1100332406,110068069,110001068,NA,"6020","A",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
332407,1100332407,110068069,110001068,NA,"6020","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
332408,1100332408,110068069,110001068,NA,"6020","A",NA,NA,1,"D",1,"P",NA,NA,NA,NA,NA
332409,1100332409,110068069,110001068,NA,"5910","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332410,1100332410,110068070,110001068,NA,"710","3",NA,NA,1,"A",1,"DF",NA,NA,NA,NA,NA
332411,1100332411,110068070,110001068,NA,"6020","A",NA,NA,2,"B",1,"Y",NA,NA,NA,NA,NA
332412,1100332412,110068070,110001068,NA,"6020","A",NA,NA,7,"1",1,NA,NA,NA,NA,NA,NA
332413,1100332413,110068070,110001068,NA,"6020","A",NA,NA,1,"C",1,"S",NA,NA,NA,NA,NA
332414,1100332414,110068070,110001068,NA,"710","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332415,1100332415,110068070,110001068,NA,"6020","A",NA,NA,1,"A",1,NA,NA,NA,NA,NA,NA
332416,1100332416,110068071,110001068,NA,"6020","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
332417,1100332417,110068071,110001068,NA,"6020","A",NA,NA,1,"B",1,"P",NA,NA,NA,NA,NA
332418,1100332418,110068071,110001068,NA,"6020","A",NA,NA,2,"2",1,NA,NA,NA,NA,NA,NA
332419,1100332419,110068071,110001068,NA,"5920","1",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
332420,1100332420,110068072,110001068,"11","5900",NA,NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
332421,1100332421,110068072,110001068,"11","6020",NA,NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
332422,1100332422,110068073,110001068,NA,"15820",NA,NA,NA,6,"1",0,NA,NA,NA,NA,NA,NA
332423,1100332423,110068073,110001068,NA,"5910","A",NA,NA,3,"C",1,NA,NA,NA,NA,NA,NA
332424,1100332424,110068076,110001068,NA,"64320",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
332425,1100332425,110068077,110001068,NA,"12010",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332426,1100332426,110068077,110001068,NA,"5910","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332427,1100332427,110068078,110001068,NA,"15820",NA,NA,NA,4,"2",0,NA,NA,NA,NA,NA,NA
332428,1100332428,110068079,110001068,NA,"5926","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
332429,1100332429,110068080,110001068,NA,"15820",NA,NA,NA,3,"2",0,NA,NA,NA,NA,NA,NA
332430,1100332430,110068081,110001068,NA,"15820",NA,NA,NA,22,"1",0,NA,NA,NA,NA,NA,NA
332431,1100332431,110068083,110001068,NA,"15820",NA,NA,NA,7,"2",0,NA,NA,NA,NA,NA,NA
332432,1100332432,110068084,110001069,NA,"6360",NA,NA,NA,7,"2",0,NA,"X",NA,NA,NA,"ENTER WF"
332433,1100332433,110068084,110001069,NA,"5910","3",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332434,1100332434,110068084,110001069,NA,"5910","1",NA,NA,1,"1",1,NA,"X",NA,NA,NA,NA
332435,1100332435,110068084,110001069,NA,"6360",NA,NA,NA,12,"2",0,NA,"X","SW",NA,NA,NA
332436,1100332436,110068084,110001069,NA,"5900","A",NA,NA,1,"2",0,"Z","X",NA,NA,NA,NA
332437,1100332437,110068085,110001069,"1","5780",NA,NA,NA,7,"2",1,NA,"X",NA,NA,NA,NA
332438,1100332438,110068085,110001069,"1","6020","1",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332439,1100332439,110068085,110001069,"1","5820","A",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332440,1100332440,110068085,110001069,NA,"5780",NA,NA,NA,6,"2",1,"Z","X",NA,NA,NA,NA
332441,1100332441,110068085,110001069,NA,"6360",NA,NA,NA,11,"2",0,NA,"X","SW",NA,NA,NA
332442,1100332442,110068085,110001069,NA,"5900","1",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332443,1100332443,110068085,110001069,NA,"5910","A",NA,NA,1,"A",1,"P","X",NA,NA,NA,NA
332444,1100332444,110068085,110001069,NA,"5910","I",NA,NA,3,"2",1,NA,"X",NA,NA,NA,NA
332445,1100332445,110068086,110001069,NA,"6360",NA,NA,NA,5,"2",1,NA,"X","SW",NA,NA,NA
332446,1100332446,110068086,110001069,NA,"5910","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332447,1100332447,110068087,110001069,NA,"6345",NA,NA,NA,2,"2",0,NA,"X",NA,NA,NA,NA
332448,1100332448,110068087,110001069,NA,"5780",NA,NA,NA,5,"2",0,NA,"X",NA,NA,NA,NA
332449,1100332449,110068088,110001069,NA,"5780","A",NA,NA,2,"2",0,NA,"X",NA,NA,NA,NA
332450,1100332450,110068089,110001069,"2","5780","A",NA,NA,2,"2",1,NA,"X",NA,NA,NA,NA
332451,1100332451,110068089,110001069,"2","5780","1",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332452,1100332452,110068089,110001069,NA,"5910","1",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332453,1100332453,110068090,110001069,NA,"6345",NA,NA,NA,5,"2",0,NA,"X",NA,NA,NA,NA
332454,1100332454,110068090,110001069,NA,"710","3",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332455,1100332455,110068090,110001069,NA,"5780",NA,NA,NA,13,"2",0,NA,"X",NA,NA,NA,NA
332456,1100332456,110068090,110001069,NA,"6020",NA,NA,NA,7,"2",0,NA,"X",NA,NA,NA,NA
332457,1100332457,110068090,110001069,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332458,1100332458,110068091,110001069,"3","5780","A",NA,NA,2,"2",1,NA,"X",NA,NA,NA,NA
332459,1100332459,110068091,110001069,"3","5780","1",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332460,1100332460,110068091,110001069,NA,"6020",NA,NA,NA,5,"2",1,NA,"X",NA,NA,NA,NA
332461,1100332461,110068091,110001069,NA,"5780",NA,NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332462,1100332462,110068091,110001069,NA,"6020","1",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332463,1100332463,110068091,110001069,NA,"5910","3",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332464,1100332464,110068091,110001069,NA,"6360",NA,NA,NA,1,"C",1,"DF","X",NA,NA,NA,NA
332465,1100332465,110068092,110001069,"4","5780","A",NA,NA,7,"2",0,NA,"X",NA,NA,NA,NA
332466,1100332466,110068092,110001069,"4","5780","1",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332467,1100332467,110068092,110001069,NA,"5900","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332468,1100332468,110068092,110001069,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332469,1100332469,110068092,110001069,NA,"15820",NA,NA,NA,4,"2",0,NA,"X",NA,NA,NA,NA
332470,1100332470,110068092,110001069,NA,"63510",NA,NA,NA,1,"E",0,NA,"X",NA,NA,NA,NA
332471,1100332471,110068092,110001069,NA,"6020","A",NA,NA,3,"B",1,NA,"X",NA,NA,NA,NA
332472,1100332472,110068093,110001069,"5","6020","A",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
332473,1100332473,110068093,110001069,"5","6020","1",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
332474,1100332474,110068093,110001069,NA,"710","2",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332475,1100332475,110068093,110001069,NA,"710","A",NA,NA,1,"E",0,NA,"X",NA,NA,NA,NA
332476,1100332476,110068093,110001069,NA,"710","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332477,1100332477,110068093,110001069,NA,"710",NA,NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332478,1100332478,110068094,110001069,"6","6020",NA,NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332479,1100332479,110068094,110001069,"6","6020",NA,NA,NA,1,"D",1,"P","X",NA,NA,NA,NA
332480,1100332480,110068094,110001069,NA,"710","2",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332481,1100332481,110068094,110001069,NA,"6020","A",NA,NA,2,"2",1,NA,"X",NA,NA,NA,NA
332482,1100332482,110068094,110001069,NA,"710","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332483,1100332483,110068094,110001069,NA,"6020","A",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
332484,1100332484,110068094,110001069,NA,"5780",NA,NA,NA,2,"2",1,NA,"X",NA,NA,NA,NA
332485,1100332485,110068094,110001069,NA,"6020","A",NA,NA,1,"C",1,NA,"X",NA,NA,NA,NA
332486,1100332486,110068094,110001069,NA,"6020","1",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
332487,1100332487,110068095,110001069,NA,"6020","A",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332488,1100332488,110068095,110001069,NA,"5780","A",NA,NA,2,"2",1,NA,"X",NA,NA,NA,NA
332489,1100332489,110068095,110001069,NA,"5780","A",NA,NA,5,"2",0,NA,"X",NA,NA,NA,NA
332490,1100332490,110068095,110001069,NA,"6020","A",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332491,1100332491,110068095,110001069,NA,"6020","1",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332492,1100332492,110068095,110001069,NA,"5780","A",NA,NA,1,"C",1,NA,"X",NA,NA,NA,NA
332493,1100332493,110068095,110001069,NA,"5780","A",NA,NA,4,"2",1,NA,"X",NA,NA,NA,NA
332494,1100332494,110068095,110001069,NA,"5900","1",NA,NA,1,"D",1,NA,"X",NA,NA,NA,NA
332495,1100332495,110068095,110001069,NA,"5900","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332496,1100332496,110068095,110001069,NA,"5910","1",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332497,1100332497,110068096,110001069,NA,"6020","1",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
332498,1100332498,110068096,110001069,NA,"6020","A",NA,NA,1,"1",1,NA,"X",NA,NA,NA,NA
332499,1100332499,110068096,110001069,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332500,1100332500,110068097,110001069,"7","6000","A",NA,NA,1,"E",0,NA,"T",NA,NA,NA,"G7"
332501,1100332501,110068097,110001069,"7","6000","I",NA,NA,1,"E",0,NA,"T",NA,NA,NA,"G7"
332502,1100332502,110068097,110001069,NA,"6000","A",NA,NA,1,"C",1,"DF","X",NA,NA,NA,NA
332503,1100332503,110068097,110001069,NA,"6020","A",NA,NA,2,"2",0,NA,"X",NA,NA,NA,NA
332504,1100332504,110068098,110001069,NA,"6020","A",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
332505,1100332505,110068099,110001069,"8","5910","3",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332506,1100332506,110068099,110001069,"8","5910","1",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332507,1100332507,110068099,110001069,NA,"6000","1",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332508,1100332508,110068099,110001069,NA,"6020","1",NA,NA,1,"1",1,NA,"X",NA,NA,NA,NA
332509,1100332509,110068099,110001069,NA,"6000","1",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332510,1100332510,110068099,110001069,NA,"6020","A",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332511,1100332511,110068100,110001069,NA,"710","3",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332512,1100332512,110068100,110001069,NA,"710","A",NA,NA,2,"2",1,NA,"X",NA,NA,NA,NA
332513,1100332513,110068100,110001069,NA,"710","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332514,1100332514,110068100,110001069,NA,"6000","A",NA,NA,2,"E",0,NA,"T",NA,NA,NA,"G4"
332515,1100332515,110068100,110001069,NA,"6360",NA,NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332516,1100332516,110068100,110001069,NA,"6020","A",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
332517,1100332517,110068101,110001069,"9","6000","1",NA,NA,4,"A",0,NA,"D",NA,NA,NA,NA
332518,1100332518,110068101,110001069,"9","5910","2",NA,NA,1,"A",0,NA,"D",NA,NA,NA,NA
332519,1100332519,110068101,110001069,"10","6000","A",NA,NA,2,"E",0,NA,"T",NA,NA,NA,"G3"
332520,1100332520,110068101,110001069,"10","5910","A",NA,NA,1,"E",0,NA,"T",NA,NA,NA,"G3"
332521,1100332521,110068101,110001069,NA,"5900","1",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332522,1100332522,110068101,110001069,NA,"6020","A",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
332523,1100332523,110068102,110001069,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332524,1100332524,110068103,110001069,NA,"6000","A",NA,NA,3,"E",0,NA,"T",NA,NA,NA,"G2"
332525,1100332525,110068103,110001069,NA,"5900","1",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332526,1100332526,110068103,110001069,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332527,1100332527,110068103,110001069,NA,"6020","A",NA,NA,2,"1",1,NA,"X",NA,NA,NA,NA
332528,1100332528,110068104,110001069,"11","5920","A",NA,NA,1,"A",1,NA,"X",NA,NA,NA,NA
332529,1100332529,110068104,110001069,"11","6000","1",NA,NA,1,"A",1,NA,"X",NA,NA,NA,NA
332530,1100332530,110068104,110001069,NA,"6360","A",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332531,1100332531,110068104,110001069,NA,"15820",NA,NA,NA,3,"1",0,NA,"X",NA,NA,NA,NA
332532,1100332532,110068108,110001069,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332533,1100332533,110068108,110001069,NA,"6020","A",NA,NA,1,"1",1,NA,"X",NA,NA,NA,NA
332534,1100332534,110068109,110001069,"12","5910","A",NA,NA,1,"D",1,NA,"X",NA,NA,NA,NA
332535,1100332535,110068109,110001069,"12","5910","2",NA,NA,2,"D",1,NA,"X",NA,NA,NA,NA
332536,1100332536,110068109,110001069,"12","6020","1",NA,NA,1,"D",1,NA,"X",NA,NA,NA,NA
332537,1100332537,110068109,110001069,"12","5920","3",NA,NA,1,"D",1,NA,"X",NA,NA,NA,NA
332538,1100332538,110068109,110001069,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332539,1100332539,110068112,110001069,NA,"5920","1",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332540,1100332540,110068122,110001069,"13","6020","A",NA,NA,5,"D",1,NA,"X",NA,NA,NA,NA
332541,1100332541,110068122,110001069,"13","6360",NA,NA,NA,1,"D",1,NA,"X",NA,NA,NA,NA
332542,1100332542,110068122,110001069,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332543,1100332543,110068122,110001069,NA,"710","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332544,1100332544,110068122,110001069,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332545,1100332545,110068122,110001069,NA,"5900","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332546,1100332546,110068123,110001069,"14","5920","A",NA,NA,1,"B",1,NA,"W",NA,NA,NA,NA
332547,1100332547,110068123,110001069,"14","5910","3",NA,NA,2,"B",1,NA,"W",NA,NA,NA,NA
332548,1100332548,110068123,110001069,"15","5920","1",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332549,1100332549,110068123,110001069,"15","5910","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332550,1100332550,110068123,110001069,"15","5927","1",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332551,1100332551,110068123,110001069,NA,"6020","A",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332552,1100332552,110068123,110001069,NA,"5900","A",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332553,1100332553,110068123,110001069,NA,"6020","1",NA,NA,1,"1",1,NA,"X",NA,NA,NA,NA
332554,1100332554,110068123,110001069,NA,"5926","3",NA,NA,1,"C",1,NA,"X",NA,NA,NA,NA
332555,1100332555,110068123,110001069,NA,"5920","A",NA,NA,1,"1",1,NA,"X",NA,NA,NA,NA
332556,1100332556,110068123,110001069,NA,"5910","A",NA,NA,1,"C",1,NA,"X",NA,NA,NA,NA
332557,1100332557,110068123,110001069,NA,"6020","A",NA,NA,3,"B",1,NA,"X",NA,NA,NA,NA
332558,1100332558,110068123,110001069,NA,"5910","2",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332559,1100332559,110068123,110001069,NA,"6009",NA,NA,NA,40,"E",0,NA,"P~X",NA,NA,NA,"OHVS2"
332560,1100332560,110068123,110001069,NA,"6020","1",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332561,1100332561,110068124,110001069,NA,"6020","1",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
332562,1100332562,110068124,110001069,NA,"5900","1",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
332563,1100332563,110068124,110001069,NA,"6020","A",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
332564,1100332564,110068124,110001069,NA,"6009",NA,NA,NA,15,"E",0,NA,"P~X",NA,NA,NA,"PLATFORM BELWIND"
332565,1100332565,110068125,110001069,NA,"5920","A",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
332566,1100332566,110068126,110001069,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
332567,1100332567,110068128,110001069,NA,"15820",NA,NA,NA,20,"1",0,NA,"X",NA,NA,NA,NA
332568,1100332568,110068128,110001069,NA,"5910","2",NA,NA,1,"A",1,"DF","X",NA,NA,NA,NA
332569,1100332569,110068129,110001069,NA,"15820",NA,NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
332570,1100332570,110068132,110001069,NA,"5780","A",NA,NA,1,"1",1,NA,"X",NA,NA,NA,NA
332571,1100332571,110068133,110001069,NA,"5820","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
